OriginalCompanyName,CleanedCompanyName,Status,Timestamp
Strubbe/Rosane,Strubbe/Rosane,not found in KBO data table,12/17/2024 15:00
Debrauwer France,Debrauwer France,not found in KBO data table,12/17/2024 15:01
Vierboete (De) [DE VIERBOETE],Vierboete (De) [DE VIERBOETE],not found in KBO data table,12/17/2024 15:01
Du TrÃ© Dirk BVBA,Du TrÃ© Dirk,not found in KBO data table,12/17/2024 15:01
Coudeville Tania,Coudeville Tania,EU Active,12/17/2024 15:02
Vandereyt Lakkerij nv,Vandereyt Lakkerij,not found in KBO data table,12/17/2024 15:02
HEYLEN Hilde,HEYLEN Hilde,not found in KBO data table,12/17/2024 15:11
Van Gasse John BVBA,Van Gasse John,ENT LP Stopped,12/17/2024 15:11
Demuynck Optiek BVBA,Demuynck Optiek,not found in KBO data table,12/17/2024 15:13
Delbeque SA,Delbeque SA,not found in KBO data table,12/17/2024 15:13
Aqua Center SPRL,Aqua Center,EU Stopped,12/17/2024 15:15
Keersmaekers/Tommy,Keersmaekers/Tommy,not found in KBO data table,12/17/2024 15:29
Meubelen De Linde,Meubelen De Linde,EU Active,12/17/2024 15:29
Vanbeveren/Annick,Vanbeveren/Annick,not found in KBO data table,12/17/2024 15:29
De Deken-Scheffer-Van Reusel Cv,De Deken-Scheffer-Van Reusel,not found in KBO data table,12/17/2024 15:29
Compuworks,Compuworks,EU Stopped,12/17/2024 15:30
Blockx Jan BVBA,Blockx Jan,ENT LP Stopped,12/17/2024 15:30
Design Trib,Design Trib,not found in KBO data table,12/17/2024 15:30
Napi Import-Export,Napi Import-Export,not found in KBO data table,12/17/2024 15:31
VVNT SA,VVNT SA,not found in KBO data table,12/17/2024 15:31
2BÃS BVBA,2BÃS,not found in KBO data table,12/17/2024 15:31
Derby,Derby,not found in KBO data table,12/17/2024 15:32
Vanden Broucke/Wim,Vanden Broucke/Wim,not found in KBO data table,12/17/2024 15:32
Wall Trade SPRL,Wall Trade,ENT LP Active,12/17/2024 14:50
Vrijens B,Vrijens B,not found in KBO data table,12/17/2024 14:50
LN Productions,LN Productions,ENT LP Active,12/17/2024 14:51
Ecodis,Ecodis,ENT LP Stopped,12/17/2024 14:51
Sophimages,Sophimages,ENT LP Active,12/17/2024 14:51
Alpha Management,Alpha Management,ENT LP Stopped,12/17/2024 14:52
Virga Jesseziekenhuis,Virga Jesseziekenhuis,EU Active,12/17/2024 14:52
D.D. Cleaning,D.D. Cleaning,not found in KBO data table,12/17/2024 14:52
Meerts & Zonen,Meerts & Zonen,ENT LP Active,12/17/2024 14:52
Isis,Isis,not found in KBO data table,12/17/2024 14:53
Van Tulden/Eva,Van Tulden/Eva,not found in KBO data table,12/17/2024 14:53
Magado Design BVBA,Magado Design,ENT LP Stopped,12/17/2024 14:54
Rucher (Le),Rucher (Le),not found in KBO data table,12/17/2024 14:55
Transat Productions SPRL,Transat Productions,ENT LP Active,12/17/2024 14:55
Syllabes SCRL,Syllabes,ENT LP Stopped,12/17/2024 14:56
Van Gerwen Bvba,Van Gerwen,not found in KBO data table,12/17/2024 14:56
Claes W.,Claes W.,not found in KBO data table,12/17/2024 14:57
Belimpex,Belimpex,ENT LP Active,12/17/2024 14:57
Gheldhof L,Gheldhof L,not found in KBO data table,12/17/2024 14:57
Neckermann Reizen,Neckermann Reizen,not found in KBO data table,12/17/2024 14:58
Delrez-Lourtie sa,Delrez-Lourtie sa,not found in KBO data table,12/17/2024 14:58
Barning Frank Coiffures BVBA,Barning Frank Coiffures,not found in KBO data table,12/17/2024 14:58
RGR Shipping Belgium nv [R.G.R. SHIPPING BELGIUM NV],RGR Shipping Belgium  [R.G.R. SHIPPING BELGIUM ],not found in KBO data table,12/17/2024 14:58
Troubleyn-Van Dijck NV,Troubleyn-Van Dijck,not found in KBO data table,12/17/2024 14:59
PLAN 2000 INC SPRL [PLAN 2000 INC.],PLAN 2000 INC  [PLAN 2000 INC.],not found in KBO data table,12/17/2024 14:59
Aux Mets Encore,Aux Mets Encore,EU Stopped,12/17/2024 15:01
Verzekeringskantoor De Smet D. BVBA,Verzekeringskantoor De Smet D.,EU Active,12/17/2024 15:01
Montage Lemmens,Montage Lemmens,ENT LP Active,12/17/2024 15:01
DSW Move Technics SPRL,DSW Move Technics,ENT LP Active,12/17/2024 15:01
3XM Builders SPRL,3XM Builders,ENT LP Active,12/17/2024 15:03
Cuypers Steven,Cuypers Steven,EU Stopped,12/17/2024 15:03
Carrosserie Alex,Carrosserie Alex,ENT LP Stopped,12/17/2024 15:03
De Keyser J,De Keyser J,not found in KBO data table,12/17/2024 15:05
Aden Diffusion,Aden Diffusion,ENT LP Stopped,12/17/2024 15:05
Verhelle Stefaan,Verhelle Stefaan,not found in KBO data table,12/17/2024 15:05
Smeets D,Smeets D,not found in KBO data table,12/17/2024 15:05
Elise Maas VOF,Elise Maas,ENT LP Stopped,12/17/2024 15:29
Henri Wey Terrassement SPRL,Henri Wey Terrassement,ENT LP Active,12/17/2024 15:29
Decoene BVBA,Decoene,not found in KBO data table,12/17/2024 15:30
Deschepper-De Bont BVBA,Deschepper-De Bont,EU Active,12/17/2024 15:30
Productor,Productor,ENT LP Stopped,12/17/2024 15:30
Janssens Marleen,Janssens Marleen,ENT LP Active,12/17/2024 15:30
GBK Computerstore,GBK Computerstore,ENT LP Active,12/17/2024 15:31
Veogen [VEOGEN BVBA],Veogen [VEOGEN ],not found in KBO data table,12/17/2024 15:31
Collier B. - Bouwonderneming,Collier B. - Bouwonderneming,not found in KBO data table,12/17/2024 15:32
Papp/B.,Papp/B.,not found in KBO data table,12/17/2024 15:32
Casa Tua BVBA,Casa Tua,EU Stopped,12/17/2024 15:32
Sud Motor Division Huy NV,Sud Motor Division Huy,not found in KBO data table,12/17/2024 15:32
Dury/Pierre,Dury/Pierre,not found in KBO data table,12/17/2024 15:33
De Vriezeman,De Vriezeman,EU Active,12/17/2024 15:33
Le Val Du Geer Asbl,Le Val Du Geer,not found in KBO data table,12/17/2024 15:33
Aluwin SA,Aluwin SA,not found in KBO data table,12/17/2024 15:33
Rejotrans BVBA,Rejotrans,ENT LP Active,12/17/2024 15:34
Be Metals SPRL,Be Metals,ENT LP Active,12/17/2024 15:34
Bovy,Bovy,not found in KBO data table,12/17/2024 15:34
Autorijschool Vlaamse Ardennen,Autorijschool Vlaamse Ardennen,EU Active,12/17/2024 15:35
Helsen Ladies,Helsen Ladies,EU Active,12/17/2024 15:35
Rummens Sofie,Rummens Sofie,not found in KBO data table,12/17/2024 18:02
Greenline Tuincreatie,Greenline Tuincreatie,EU Stopped,12/17/2024 18:03
Vertaalservice GV,Vertaalservice GV,EU Active,12/17/2024 18:03
Knaepen Gevelbepleisteringen bvba,Knaepen Gevelbepleisteringen,ENT LP Stopped,12/17/2024 18:03
Yappa BVBA,Yappa,EU Stopped,12/17/2024 18:04
Partners @ Venture NV,Partners @ Venture,not found in KBO data table,12/17/2024 18:04
Fabricom GTI,Fabricom GTI,EU Stopped,12/17/2024 18:04
Van In BVBA,Van In,not found in KBO data table,12/17/2024 18:04
Meskens M,Meskens M,not found in KBO data table,12/17/2024 18:05
Egecor,Egecor,ENT LP Stopped,12/17/2024 18:05
Haubourdin Glas,Haubourdin Glas,not found in KBO data table,12/17/2024 18:05
Atelier Gebruers BVBA,Atelier Gebruers,ENT LP Stopped,12/17/2024 18:06
Bij den Boer,Bij den Boer,EU Stopped,12/17/2024 18:06
Debougnoux-Dodemont,Debougnoux-Dodemont,not found in KBO data table,12/17/2024 18:06
Multidif SPRL,Multidif,ENT LP Stopped,12/17/2024 18:06
Nascholingscentrum Brussels Hoofdstedelijk Gewest VZW,Nascholingscentrum Brussels Hoofdstedelijk Gewest,ENT LP Stopped,12/17/2024 18:07
3Hoek,3Hoek,ENT LP Active,12/17/2024 18:07
Geko,Geko,ENT LP Stopped,12/17/2024 18:07
EMCA,EMCA,EU Stopped,12/17/2024 18:07
1st-Light,1st-Light,EU Stopped,12/17/2024 18:08
Rigau/Marcel,Rigau/Marcel,not found in KBO data table,12/17/2024 18:08
Defitec sprl,Defitec,ENT LP Active,12/17/2024 18:09
Van Landegem Eddy NV,Van Landegem Eddy,not found in KBO data table,12/17/2024 18:09
Diasorin SA,Diasorin SA,not found in KBO data table,12/17/2024 18:10
Monochappe NV,Monochappe,ENT LP Active,12/17/2024 18:11
Meplapack NV,Meplapack,ENT LP Active,12/17/2024 18:11
Billiet NV,Billiet,not found in KBO data table,12/17/2024 18:11
ING Global Network,ING Global Network,EU Stopped,12/17/2024 18:11
Witmeur IT,Witmeur IT,ENT LP Active,12/17/2024 18:12
Joris Orthopedie BVBA,Joris Orthopedie,ENT LP Active,12/17/2024 18:13
Verwitt BVBA,Verwitt,EU Stopped,12/17/2024 18:13
Mouton Bernard,Mouton Bernard,not found in KBO data table,12/17/2024 18:13
Wilmotte BVBA,Wilmotte,not found in KBO data table,12/17/2024 18:14
Basisschool Gentbrugge,Basisschool Gentbrugge,not found in KBO data table,12/17/2024 18:14
Naessens Dany BVBA,Naessens Dany,not found in KBO data table,12/17/2024 18:14
Immo Verslegers,Immo Verslegers,ENT LP Active,12/17/2024 18:15
Verwarmings- & Gas-Service Van de Beucken,Verwarmings- & Gas-Service Van de Beucken,EU Stopped,12/17/2024 18:16
Start People,Start People,ENT LP Active,12/17/2024 18:22
Deckers Motorenrevisie,Deckers Motorenrevisie,not found in KBO data table,12/17/2024 18:22
Cinex ASBL,Cinex,ENT LP Stopped,12/17/2024 18:26
Van Der Biest/F.,Van Der Biest/F.,not found in KBO data table,12/17/2024 18:26
Fuchs BVBA,Fuchs,ENT LP Active,12/17/2024 18:27
Acovex,Acovex,ENT LP Active,12/17/2024 18:30
Monteyne BVBA,Monteyne,not found in KBO data table,12/17/2024 18:30
Den Haese/Noel,Den Haese/Noel,not found in KBO data table,12/17/2024 18:31
P.M.D. SA,P.M.D. SA,not found in KBO data table,12/17/2024 18:31
Josie CV,Josie,ENT LP Active,12/17/2024 18:31
Gillon S,Gillon S,not found in KBO data table,12/17/2024 18:31
Van Zandycke Robert,Van Zandycke Robert,not found in KBO data table,12/17/2024 18:32
Thonon/Louis,Thonon/Louis,not found in KBO data table,12/17/2024 18:32
Xposant N Sprl,Xposant N,ENT LP Stopped,12/17/2024 18:32
Kemka,Kemka,EU Active,12/17/2024 18:33
Typhoon-Aristos BVBA,Typhoon-Aristos,ENT LP Active,12/17/2024 18:33
Surya asbl,Surya,ENT LP Stopped,12/17/2024 18:33
Demaco,Demaco,ENT LP Active,12/17/2024 18:34
Briers J,Briers J,not found in KBO data table,12/17/2024 18:34
Coolmatic BVBA,Coolmatic,ENT LP Stopped,12/17/2024 18:34
DB Toys Heist,DB Toys Heist,EU Active,12/17/2024 18:34
Menten-Ballet Meubelen nv,Menten-Ballet Meubelen,not found in KBO data table,12/17/2024 18:35
Peter Works BVBA,Peter Works,ENT LP Stopped,12/17/2024 18:35
CDS SPRL,CDS,not found in KBO data table,12/17/2024 18:36
DYVER BVBA,DYVER,ENT LP Stopped,12/17/2024 18:36
Beavis A,Beavis A,not found in KBO data table,12/17/2024 18:36
Van Hulle/Eric,Van Hulle/Eric,not found in KBO data table,12/17/2024 18:36
Cel Data Services SA,Cel Data Services SA,EU Active,12/17/2024 18:37
Surf-In,Surf-In,not found in KBO data table,12/17/2024 18:37
Bollaert/Frank [FOTOGRAFIE FRANK BOLLAERT],Bollaert/Frank [FOTOGRAFIE FRANK BOLLAERT],not found in KBO data table,12/17/2024 18:37
M.G.C.,M.G.C.,ENT LP Stopped,12/17/2024 18:02
TMT,TMT,not found in KBO data table,12/17/2024 18:03
Zevenbergen,Zevenbergen,not found in KBO data table,12/17/2024 18:03
Spantech,Spantech,not found in KBO data table,12/17/2024 18:04
Heymans J,Heymans J,not found in KBO data table,12/17/2024 18:04
World Freight Agencies NV,World Freight Agencies,ENT LP Stopped,12/17/2024 18:05
Smet A & R Bvba,Smet A & R,not found in KBO data table,12/17/2024 18:05
Hermans/Leo,Hermans/Leo,not found in KBO data table,12/17/2024 18:06
Immo-Kalex SA,Immo-Kalex SA,not found in KBO data table,12/17/2024 18:06
De Kerf,De Kerf,ENT LP Stopped,12/17/2024 18:06
'T Kakelhof BVBA,'T Kakelhof,ENT LP Active,12/17/2024 18:07
Van der Mast,Van der Mast,not found in KBO data table,12/17/2024 18:07
A & E Security nv,A & E Security,ENT LP Stopped,12/17/2024 18:08
Tindelek BVBA,Tindelek,ENT LP Active,12/17/2024 18:08
Dekoninck Hans BVBA,Dekoninck Hans,ENT LP Stopped,12/17/2024 18:09
Verbeeck Johan BVBA,Verbeeck Johan,ENT LP Stopped,12/17/2024 18:10
Vitoria,Vitoria,EU Stopped,12/17/2024 18:10
Dave BVBA,Dave,not found in KBO data table,12/17/2024 18:11
Mobielcenter,Mobielcenter,ENT LP Active,12/17/2024 18:11
Ims Consulting,Ims Consulting,EU Stopped,12/17/2024 18:11
Danmar,Danmar,ENT LP Active,12/17/2024 18:11
Alfonce,Alfonce,not found in KBO data table,12/17/2024 18:12
Douglas BVBA,Douglas,EU Stopped,12/17/2024 18:13
Greceli,Greceli,EU Stopped,12/17/2024 18:14
Quarter Mania BVBA,Quarter Mania,EU Active,12/17/2024 18:14
Dubois/Olivier,Dubois/Olivier,not found in KBO data table,12/17/2024 18:14
M.D. Conseil SA,M.D. Conseil SA,EU Active,12/17/2024 18:15
Dyno,Dyno,EU Active,12/17/2024 18:15
Lemmens Greet//,Lemmens Greet//,not found in KBO data table,12/17/2024 18:15
Classico-Jazz,Classico-Jazz,ENT LP Active,12/17/2024 18:16
Van Sintejan/Alain,Van Sintejan/Alain,not found in KBO data table,12/17/2024 18:16
Fabripol SPRL,Fabripol,ENT LP Stopped,12/17/2024 18:16
D&L,D&L,not found in KBO data table,12/17/2024 18:17
Pic Parts,Pic Parts,ENT LP Stopped,12/17/2024 18:17
Vanderwegen L,Vanderwegen L,not found in KBO data table,12/17/2024 18:18
Carrosserie du Tivoli SA,Carrosserie du Tivoli SA,not found in KBO data table,12/17/2024 18:18
Spinogatti/Palmerino,Spinogatti/Palmerino,not found in KBO data table,12/17/2024 18:18
Cobelba,Cobelba,EU Stopped,12/17/2024 18:19
Prodecis Sprl,Prodecis,ENT LP Stopped,12/17/2024 18:19
Cabarets,Cabarets,ENT LP Active,12/17/2024 18:20
Goethals-Slos bvba,Goethals-Slos,EU Stopped,12/17/2024 18:20
La Boutique de Gestion asbl,La Boutique de Gestion,ENT LP Active,12/17/2024 18:20
Accountantskantoor Hubert Borremans BVBA,Accountantskantoor Hubert Borremans,ENT LP Stopped,12/17/2024 18:21
Anthracite sprl,Anthracite,EU Stopped,12/17/2024 18:21
BDV,BDV,ENT LP Active,12/17/2024 18:22
Eismann,Eismann,ENT LP Stopped,12/17/2024 18:24
DM Logistics,DM Logistics,ENT LP Stopped,12/17/2024 18:24
Vergote Garage,Vergote Garage,not found in KBO data table,12/17/2024 18:24
De Gucht NV,De Gucht,not found in KBO data table,12/17/2024 18:25
FESTIVENT,FESTIVENT,not found in KBO data table,12/17/2024 18:25
Rose and Lily BVBA,Rose and Lily,not found in KBO data table,12/17/2024 18:27
Aux Deux Parcs [NV AUX DEUX PARCS],Aux Deux Parcs [ AUX DEUX PARCS],not found in KBO data table,12/17/2024 18:28
AC Sprimont sa,AC Sprimont sa,not found in KBO data table,12/17/2024 18:28
Hendrickx Elke,Hendrickx Elke,not found in KBO data table,12/17/2024 18:29
Coiffure Isabelle,Coiffure Isabelle,EU Active,12/17/2024 18:29
Myosotis,Myosotis,not found in KBO data table,12/17/2024 18:29
Timmermans Freddy,Timmermans Freddy,not found in KBO data table,12/17/2024 18:30
De Kleine Stapperkes BVBA,De Kleine Stapperkes,ENT LP Active,12/17/2024 18:03
Denosta Asian Food,Denosta Asian Food,ENT LP Stopped,12/17/2024 18:04
Baab,Baab,ENT LP Active,12/17/2024 18:04
Acominfor,Acominfor,ENT LP Stopped,12/17/2024 18:04
Garatec BVBA,Garatec,ENT LP Active,12/17/2024 18:05
Chauffage Couwez sprl,Chauffage Couwez,ENT LP Active,12/17/2024 18:05
Geuzenhuis VZW,Geuzenhuis,not found in KBO data table,12/17/2024 18:06
Alpha,Alpha,ENT LP Stopped,12/17/2024 18:06
Wilkinson Sword,Wilkinson Sword,ENT LP Stopped,12/17/2024 18:06
Global Pictures S.A.,Global Pictures S.A.,not found in KBO data table,12/17/2024 18:07
Jordens/Robert,Jordens/Robert,not found in KBO data table,12/17/2024 18:07
Vanvaerenbergh/Guy,Vanvaerenbergh/Guy,not found in KBO data table,12/17/2024 18:08
Engelen Kris BVBA,Engelen Kris,ENT LP Active,12/17/2024 18:09
Moeyersoms Kim,Moeyersoms Kim,not found in KBO data table,12/17/2024 18:09
Merckx/Ronald,Merckx/Ronald,not found in KBO data table,12/17/2024 18:09
Celis Klaartje,Celis Klaartje,EU Stopped,12/17/2024 18:10
Oeuvre d'Arbre,Oeuvre d'Arbre,EU Stopped,12/17/2024 18:10
Teches,Teches,ENT LP Active,12/17/2024 18:10
Patriek,Patriek,not found in KBO data table,12/17/2024 18:11
Pro-Vision Instruments SA,Pro-Vision Instruments SA,not found in KBO data table,12/17/2024 18:11
Smet Liesbeth,Smet Liesbeth,not found in KBO data table,12/17/2024 18:11
Edec NV,Edec,ENT LP Active,12/17/2024 18:11
Gevaert Anthony,Gevaert Anthony,EU Active,12/17/2024 18:12
complEed nv,complEed,not found in KBO data table,12/17/2024 18:12
Vanhoutte Project Engineering BVBA,Vanhoutte Project Engineering,ENT LP Active,12/17/2024 18:12
TRANSPORTBANDEN BRUYNOOGHE NV,TRANSPORTBANDEN BRUYNOOGHE,ENT LP Active,12/17/2024 18:13
ID4U BVBA,ID4U,ENT LP Active,12/17/2024 18:13
Braeckman C,Braeckman C,not found in KBO data table,12/17/2024 18:14
JT Tegeldepot BVBA,JT Tegeldepot,ENT LP Active,12/17/2024 18:14
Megaware,Megaware,ENT LP Stopped,12/17/2024 18:14
Vanooteghem Marc,Vanooteghem Marc,not found in KBO data table,12/17/2024 18:15
Home Saint-Jean,Home Saint-Jean,ENT LP Active,12/17/2024 18:15
Gilbert A,Gilbert A,not found in KBO data table,12/17/2024 18:15
Lovato/Anna [LOVATO ANNA],Lovato/Anna [LOVATO ANNA],not found in KBO data table,12/17/2024 18:15
Bodymorfose,Bodymorfose,EU Active,12/17/2024 18:16
Scholzen SPRL,Scholzen,not found in KBO data table,12/17/2024 18:16
MPC Terbank VZW,MPC Terbank,not found in KBO data table,12/17/2024 18:16
Leclercq Siegfried,Leclercq Siegfried,not found in KBO data table,12/17/2024 18:17
L'AILE OU LA CUISSE,L'AILE OU LA CUISSE,EU Stopped,12/17/2024 18:17
Holemans/Walter,Holemans/Walter,not found in KBO data table,12/17/2024 18:17
Fransens/Paul,Fransens/Paul,not found in KBO data table,12/17/2024 18:18
Artemedia,Artemedia,ENT LP Active,12/17/2024 18:18
IPIC Plastic,IPIC Plastic,EU Stopped,12/17/2024 18:18
Begrafenissen De Winter BVBA,Begrafenissen De Winter,ENT LP Active,12/17/2024 18:18
Ecole Sociale Charleroi,Ecole Sociale Charleroi,not found in KBO data table,12/17/2024 18:19
Tanghe L,Tanghe L,not found in KBO data table,12/17/2024 18:20
Cooremans/Haidar,Cooremans/Haidar,not found in KBO data table,12/17/2024 18:20
Lychee's,Lychee's,EU Stopped,12/17/2024 18:20
Amd Rayee,Amd Rayee,not found in KBO data table,12/17/2024 18:21
Poids Plume,Poids Plume,ENT LP Active,12/17/2024 18:21
Net Correct,Net Correct,not found in KBO data table,12/17/2024 18:21
Vandebrouck/Christophe,Vandebrouck/Christophe,not found in KBO data table,12/17/2024 18:21
Copac NV,Copac,ENT LP Stopped,12/17/2024 18:22
tuytelaars/peter,tuytelaars/peter,not found in KBO data table,12/17/2024 18:22
Eskimmo BVBA,Eskimmo,ENT LP Active,12/17/2024 18:23
Horeca Renerken SPRL,Horeca Renerken,not found in KBO data table,12/17/2024 18:23
Vanneste Rudi,Vanneste Rudi,not found in KBO data table,12/17/2024 18:23
My Must,My Must,EU Active,12/17/2024 18:24
DP Supervision BVBA,DP Supervision,ENT LP Stopped,12/17/2024 18:24
De Pagadder,De Pagadder,ENT LP Stopped,12/17/2024 18:25
C.C.A.F.,C.C.A.F.,not found in KBO data table,12/17/2024 18:25
Tricot-Rose SPRL,Tricot-Rose,not found in KBO data table,12/17/2024 18:26
De Vriendt Centrale Verwarming en Sanitair bvba,De Vriendt Centrale Verwarming en Sanitair,ENT LP Active,12/17/2024 18:27
D. Dunon,D. Dunon,not found in KBO data table,12/17/2024 18:27
Coppens Zakenkantoor,Coppens Zakenkantoor,not found in KBO data table,12/17/2024 18:27
Remmicom NV,Remmicom,ENT LP Active,12/17/2024 18:27
Traiteur Culinair,Traiteur Culinair,ENT LP Stopped,12/17/2024 18:28
Trabo BVBA,Trabo,ENT LP Stopped,12/17/2024 18:28
Stand Image SA,Stand Image SA,not found in KBO data table,12/17/2024 18:28
J.P.H.Consulting Business,J.P.H.Consulting Business,not found in KBO data table,12/17/2024 18:02
Rini BVBA,Rini,ENT LP Active,12/17/2024 18:03
Vlasbedrijf Verhalle NV,Vlasbedrijf Verhalle,ENT LP Active,12/17/2024 18:03
SATORY/ROBERT,SATORY/ROBERT,not found in KBO data table,12/17/2024 18:03
Puur,Puur,not found in KBO data table,12/17/2024 18:04
Torus nv,Torus,ENT LP Active,12/17/2024 18:04
Gert Smet Consulting BVBA,Gert Smet Consulting,ENT LP Active,12/17/2024 18:04
CSP Benelux SA,CSP Benelux SA,not found in KBO data table,12/17/2024 18:05
Petit,Petit,not found in KBO data table,12/17/2024 18:06
Van De Meerssche Willem,Van De Meerssche Willem,not found in KBO data table,12/17/2024 18:06
OUALMAKRAN A,OUALMAKRAN A,not found in KBO data table,12/17/2024 18:06
De Jonghe/Walter,De Jonghe/Walter,not found in KBO data table,12/17/2024 18:07
Matinag SA,Matinag SA,not found in KBO data table,12/17/2024 18:07
Adecco Personnel Services Sa-Nv,Adecco Personnel Services Sa-,not found in KBO data table,12/17/2024 18:07
Woonbureau nv,Woonbureau,ENT LP Active,12/17/2024 18:07
Cinetec SPRL,Cinetec,ENT LP Active,12/17/2024 18:08
"Huyghe Luc bvba, Huyghe Luc Tuinaanleg [TUINAANLEG LUC HUYGHE]","Huyghe Luc , Huyghe Luc Tuinaanleg [TUINAANLEG LUC HUYGHE]",not found in KBO data table,12/17/2024 18:08
I.F.S. BVBA,I.F.S.,EU Stopped,12/17/2024 18:08
Buts/Johan,Buts/Johan,not found in KBO data table,12/17/2024 18:09
Chemicar Europe NV,Chemicar Europe,ENT LP Active,12/17/2024 18:09
Noyelle Pneus SPRL,Noyelle Pneus,ENT LP Active,12/17/2024 18:09
Tournay Food SPRL,Tournay Food,ENT LP Stopped,12/17/2024 18:09
Segers/Erwin,Segers/Erwin,not found in KBO data table,12/17/2024 18:10
Verpleging De Voorzorg,Verpleging De Voorzorg,EU Active,12/17/2024 18:10
Moeyaert W. nv [W. MOEYAERT NV],Moeyaert W.  [W. MOEYAERT ],not found in KBO data table,12/17/2024 18:10
Hotel Patritius BVBA,Hotel Patritius,EU Active,12/17/2024 18:10
Beauty Salon Hilde,Beauty Salon Hilde,EU Active,12/17/2024 18:11
Verheyen R.,Verheyen R.,ENT LP Active,12/17/2024 18:11
Vanderwegen Frigo-Service BVBA,Vanderwegen Frigo-Service,not found in KBO data table,12/17/2024 18:11
M.S.A. SA,M.S.A. SA,not found in KBO data table,12/17/2024 18:12
Equipal BVBA,Equipal,ENT LP Stopped,12/17/2024 18:13
Ann Vandamme,Ann Vandamme,EU Stopped,12/17/2024 18:13
Unicell NV,Unicell,ENT LP Stopped,12/17/2024 18:13
Uniglobe Travel NV,Uniglobe Travel,EU Active,12/17/2024 18:14
ONAB,ONAB,EU Stopped,12/17/2024 18:15
Immo Stephanie,Immo Stephanie,EU Stopped,12/17/2024 18:15
(e)motion VZW,(e)motion,not found in KBO data table,12/17/2024 18:16
Transport Lievens,Transport Lievens,not found in KBO data table,12/17/2024 18:16
Merad/Beya,Merad/Beya,not found in KBO data table,12/17/2024 18:16
ANSEEUW Sabine,ANSEEUW Sabine,EU Active,12/17/2024 18:17
Salsa,Salsa,not found in KBO data table,12/17/2024 18:17
De Vos Salix BVBA,De Vos Salix,not found in KBO data table,12/17/2024 18:18
Koffiepot (De),Koffiepot (De),not found in KBO data table,12/17/2024 18:18
RENS PAUL,RENS PAUL,not found in KBO data table,12/17/2024 18:19
M.D.C Baileux,M.D.C Baileux,not found in KBO data table,12/17/2024 18:19
Maas Communicatie NV,Maas Communicatie,ENT LP Active,12/17/2024 18:19
Tapguard,Tapguard,ENT LP Stopped,12/17/2024 18:20
P.M.C.,P.M.C.,ENT LP Stopped,12/17/2024 18:21
Pose BVBA,Pose,not found in KBO data table,12/17/2024 18:21
Develter bvba,Develter,not found in KBO data table,12/17/2024 18:21
Cocquyt Meubelen NV,Cocquyt Meubelen,not found in KBO data table,12/17/2024 18:22
Instruxion NV,Instruxion,ENT LP Active,12/17/2024 18:23
Hermic NV,Hermic,ENT LP Stopped,12/17/2024 18:24
Institut Saint-Etienne ASBL,Institut Saint-Etienne,not found in KBO data table,12/17/2024 18:24
Vermeulen C,Vermeulen C,not found in KBO data table,12/17/2024 18:25
Ant Research,Ant Research,ENT LP Stopped,12/17/2024 18:25
Amon Technologies Nv,Amon Technologies,ENT LP Stopped,12/17/2024 18:25
Smeets M,Smeets M,not found in KBO data table,12/17/2024 18:25
Spazio Verde BVBA,Spazio Verde,ENT LP Stopped,12/17/2024 18:26
Roegiers Constructie BVBA,Roegiers Constructie,ENT LP Active,12/17/2024 18:26
De Roo Claude SPRL,De Roo Claude,EU Active,12/17/2024 18:31
Rustoord Op Haanven VZW,Rustoord Op Haanven,not found in KBO data table,12/17/2024 18:31
Bosendorf/Dominique,Bosendorf/Dominique,not found in KBO data table,12/17/2024 18:31
Dotch BVBA,Dotch,ENT LP Stopped,12/17/2024 18:32
Golf Shop (The) VZW,Golf Shop (The),not found in KBO data table,12/17/2024 18:32
Kipling [KIPLING SHOP],Kipling [KIPLING SHOP],not found in KBO data table,12/17/2024 18:02
Vanlaeres/Annie,Vanlaeres/Annie,not found in KBO data table,12/17/2024 18:03
Van Rolleghem/Jaak,Van Rolleghem/Jaak,not found in KBO data table,12/17/2024 18:03
Entaco NV,Entaco,ENT LP Active,12/17/2024 18:03
ZIEGLER NV-SA,ZIEGLER -SA,not found in KBO data table,12/17/2024 18:04
Camping Le Palis SA,Camping Le Palis SA,not found in KBO data table,12/17/2024 18:04
Meys J,Meys J,not found in KBO data table,12/17/2024 18:04
Joint Aviation training group CV,Joint Aviation training group,ENT LP Stopped,12/17/2024 18:04
Antwerps Beroepskrediet,Antwerps Beroepskrediet,EU Stopped,12/17/2024 18:05
Universit?Â© De Mons Hainaut,Universit?Â© De Mons Hainaut,not found in KBO data table,12/17/2024 18:05
AMERIKAANSE STOCK NEEROETEREN NV,AMERIKAANSE STOCK NEEROETEREN,EU Active,12/17/2024 18:06
Chevalier/Dominique,Chevalier/Dominique,not found in KBO data table,12/17/2024 18:06
Aelbrecht/Renaat,Aelbrecht/Renaat,not found in KBO data table,12/17/2024 18:07
CAP Soleil,CAP Soleil,EU Stopped,12/17/2024 18:07
Containerdienst Verschueren BVBA,Containerdienst Verschueren,ENT LP Active,12/17/2024 18:08
Fidumod bvba,Fidumod,ENT LP Active,12/17/2024 18:08
Lambert Fr?res SA,Lambert Fr?res SA,not found in KBO data table,12/17/2024 18:08
ESPACE B.B,ESPACE B.B,ENT LP Stopped,12/17/2024 18:09
Gandarelsa BVBA,Gandarelsa,ENT LP Stopped,12/17/2024 18:09
