OriginalCompanyName,CleanedCompanyName,Status,Timestamp
Lowette D,Lowette D,not found in KBO data table,2024-12-17 14:57:40
Baskerville NV,Baskerville,ENT LP Active,2024-12-17 14:58:11
Bureau Michel,Bureau Michel,ENT LP Stopped,2024-12-17 14:58:58
Autre Lieu (L'),Autre Lieu (L'),not found in KBO data table,2024-12-17 14:59:13
Lavend Homme/Gil,Lavend Homme/Gil,not found in KBO data table,2024-12-17 14:59:29
Renardy A,Renardy A,not found in KBO data table,2024-12-17 14:59:45
Parasol nv,Parasol,ENT LP Stopped,2024-12-17 15:00:01
L'Ormille SA,L'Ormille SA,not found in KBO data table,2024-12-17 15:01:33
Henac,Henac,not found in KBO data table,2024-12-17 15:01:49
Van Dyck S,Van Dyck S,not found in KBO data table,2024-12-17 15:03:52
Delladent SPRL,Delladent,ENT LP Stopped,2024-12-17 15:04:08
Vertongen/Luc,Vertongen/Luc,not found in KBO data table,2024-12-17 15:04:24
Muyldermans/Edouard,Muyldermans/Edouard,not found in KBO data table,2024-12-17 15:06:11
Degeyne/Jean-Pierre,Degeyne/Jean-Pierre,not found in KBO data table,2024-12-17 15:06:27
Brasseur Pharmacie sprl [PHARMACIE CLAUDE BRASSEUR],Brasseur Pharmacie  [PHARMACIE CLAUDE BRASSEUR],not found in KBO data table,2024-12-17 15:29:03
Het Gezellehuis bvba,Het Gezellehuis,ENT LP Stopped,2024-12-17 15:29:18
Demeyer/Rita,Demeyer/Rita,not found in KBO data table,2024-12-17 15:29:49
Tudorof L,Tudorof L,not found in KBO data table,2024-12-17 15:30:05
Interieur Gilis nv,Interieur Gilis,EU Active,2024-12-17 15:30:21
Verhoeven Architectenbureau BVBA,Verhoeven Architectenbureau,ENT LP Active,2024-12-17 15:30:37
Anne Aerts,Anne Aerts,not found in KBO data table,2024-12-17 15:30:53
Van Camp/Henri,Van Camp/Henri,not found in KBO data table,2024-12-17 15:31:24
Aqua-Block BVBA,Aqua-Block,ENT LP Active,2024-12-17 15:31:40
Academie des Beaux-Arts de la Ville de Tournai,Academie des Beaux-Arts de la Ville de Tournai,not found in KBO data table,2024-12-17 15:31:55
Sigeloc sa,Sigeloc sa,not found in KBO data table,2024-12-17 15:32:27
Komilfoo,Komilfoo,ENT LP Stopped,2024-12-17 15:32:43
Huresco,Huresco,ENT LP Active,2024-12-17 15:32:58
Gentleman,Gentleman,not found in KBO data table,2024-12-17 15:33:14
De Ridder/Josiane,De Ridder/Josiane,not found in KBO data table,2024-12-17 15:33:30
Defoort Paul,Defoort Paul,not found in KBO data table,2024-12-17 15:34:16
Manufleurs,Manufleurs,EU Active,2024-12-17 15:34:32
Arcos Belgium NV,Arcos Belgium,not found in KBO data table,2024-12-17 15:34:48
Verco-Metaal BVBA,Verco-Metaal,ENT LP Active,2024-12-17 15:35:03
De Brouwketel [DEN BROUWKETEL],De Brouwketel [DEN BROUWKETEL],not found in KBO data table,2024-12-17 14:50:33
Kadee,Kadee,not found in KBO data table,2024-12-17 14:50:49
Angola,Angola,not found in KBO data table,2024-12-17 14:51:21
NAC BVBA,NAC,EU Stopped,2024-12-17 14:51:53
Infor Mail,Infor Mail,not found in KBO data table,2024-12-17 14:52:24
Lenaerts/Chris,Lenaerts/Chris,not found in KBO data table,2024-12-17 14:52:40
Tous Services,Tous Services,not found in KBO data table,2024-12-17 14:53:12
Haentjens Bart,Haentjens Bart,not found in KBO data table,2024-12-17 14:53:28
Martine,Martine,not found in KBO data table,2024-12-17 14:53:45
Publi-Ben SPRL,Publi-Ben,ENT LP Active,2024-12-17 14:54:01
Vaderlander (De),Vaderlander (De),not found in KBO data table,2024-12-17 14:54:32
Des Princes Hotel bvba [HOTEL DES PRINCES - PRINSENHOF],Des Princes Hotel  [HOTEL DES PRINCES - PRINSENHOF],not found in KBO data table,2024-12-17 14:54:48
Van Bosch,Van Bosch,not found in KBO data table,2024-12-17 14:55:36
Henno Computers NV,Henno Computers,ENT LP Stopped,2024-12-17 14:56:23
Heticon BVBA,Heticon,ENT LP Active,2024-12-17 14:56:39
De Wilde Geoffrey,De Wilde Geoffrey,not found in KBO data table,2024-12-17 14:56:54
Comfort and Design BVBA,Comfort and Design,ENT LP Active,2024-12-17 14:57:10
Natural Energy SPRL,Natural Energy,ENT LP Active,2024-12-17 14:57:25
Jossa B,Jossa B,not found in KBO data table,2024-12-17 14:57:41
Leroy B.,Leroy B.,not found in KBO data table,2024-12-17 14:57:57
Ambiance et Chaleur,Ambiance et Chaleur,EU Active,2024-12-17 14:58:43
Visual Instinct SPRL,Visual Instinct,ENT LP Stopped,2024-12-17 14:58:59
Dereume/C.,Dereume/C.,not found in KBO data table,2024-12-17 14:59:14
Luxilon Industries NV,Luxilon Industries,ENT LP Active,2024-12-17 14:59:30
Vereniging van de Zusters van Berlaar,Vereniging van de Zusters van Berlaar,ENT LP Active,2024-12-17 15:00:01
Continuing Care,Continuing Care,ENT LP Active,2024-12-17 15:00:17
Liessens Kristof,Liessens Kristof,not found in KBO data table,2024-12-17 15:00:32
Strubbe/Rosane,Strubbe/Rosane,not found in KBO data table,2024-12-17 15:00:48
Debrauwer France,Debrauwer France,not found in KBO data table,2024-12-17 15:01:03
Vierboete (De) [DE VIERBOETE],Vierboete (De) [DE VIERBOETE],not found in KBO data table,2024-12-17 15:01:35
Du TrÃ© Dirk BVBA,Du TrÃ© Dirk,not found in KBO data table,2024-12-17 15:01:50
Coudeville Tania,Coudeville Tania,EU Active,2024-12-17 15:02:37
Vandereyt Lakkerij nv,Vandereyt Lakkerij,not found in KBO data table,2024-12-17 15:02:53
HEYLEN Hilde,HEYLEN Hilde,not found in KBO data table,2024-12-17 15:11:01
Van Gasse John BVBA,Van Gasse John,ENT LP Stopped,2024-12-17 15:11:32
Demuynck Optiek BVBA,Demuynck Optiek,not found in KBO data table,2024-12-17 15:13:20
Delbeque SA,Delbeque SA,not found in KBO data table,2024-12-17 15:13:51
Aqua Center SPRL,Aqua Center,EU Stopped,2024-12-17 15:15:08
Keersmaekers/Tommy,Keersmaekers/Tommy,not found in KBO data table,2024-12-17 15:29:06
Meubelen De Linde,Meubelen De Linde,EU Active,2024-12-17 15:29:21
Vanbeveren/Annick,Vanbeveren/Annick,not found in KBO data table,2024-12-17 15:29:37
De Deken-Scheffer-Van Reusel Cv,De Deken-Scheffer-Van Reusel,not found in KBO data table,2024-12-17 15:29:53
Compuworks,Compuworks,EU Stopped,2024-12-17 15:30:08
Blockx Jan BVBA,Blockx Jan,ENT LP Stopped,2024-12-17 15:30:40
Design Trib,Design Trib,not found in KBO data table,2024-12-17 15:30:55
Napi Import-Export,Napi Import-Export,not found in KBO data table,2024-12-17 15:31:11
VVNT SA,VVNT SA,not found in KBO data table,2024-12-17 15:31:42
2BÃS BVBA,2BÃS,not found in KBO data table,2024-12-17 15:31:58
Derby,Derby,not found in KBO data table,2024-12-17 15:32:14
Vanden Broucke/Wim,Vanden Broucke/Wim,not found in KBO data table,2024-12-17 15:32:46
Wall Trade SPRL,Wall Trade,ENT LP Active,2024-12-17 14:50:19
Vrijens B,Vrijens B,not found in KBO data table,2024-12-17 14:50:50
LN Productions,LN Productions,ENT LP Active,2024-12-17 14:51:06
Ecodis,Ecodis,ENT LP Stopped,2024-12-17 14:51:21
Sophimages,Sophimages,ENT LP Active,2024-12-17 14:51:53
Alpha Management,Alpha Management,ENT LP Stopped,2024-12-17 14:52:08
Virga Jesseziekenhuis,Virga Jesseziekenhuis,EU Active,2024-12-17 14:52:24
D.D. Cleaning,D.D. Cleaning,not found in KBO data table,2024-12-17 14:52:40
Meerts & Zonen,Meerts & Zonen,ENT LP Active,2024-12-17 14:52:55
Isis,Isis,not found in KBO data table,2024-12-17 14:53:12
Van Tulden/Eva,Van Tulden/Eva,not found in KBO data table,2024-12-17 14:53:44
Magado Design BVBA,Magado Design,ENT LP Stopped,2024-12-17 14:54:31
Rucher (Le),Rucher (Le),not found in KBO data table,2024-12-17 14:55:33
Transat Productions SPRL,Transat Productions,ENT LP Active,2024-12-17 14:55:49
Syllabes SCRL,Syllabes,ENT LP Stopped,2024-12-17 14:56:05
Van Gerwen Bvba,Van Gerwen,not found in KBO data table,2024-12-17 14:56:52
Claes W.,Claes W.,not found in KBO data table,2024-12-17 14:57:08
Belimpex,Belimpex,ENT LP Active,2024-12-17 14:57:40
Gheldhof L,Gheldhof L,not found in KBO data table,2024-12-17 14:57:55
Neckermann Reizen,Neckermann Reizen,not found in KBO data table,2024-12-17 14:58:11
Delrez-Lourtie sa,Delrez-Lourtie sa,not found in KBO data table,2024-12-17 14:58:26
Barning Frank Coiffures BVBA,Barning Frank Coiffures,not found in KBO data table,2024-12-17 14:58:42
RGR Shipping Belgium nv [R.G.R. SHIPPING BELGIUM NV],RGR Shipping Belgium  [R.G.R. SHIPPING BELGIUM ],not found in KBO data table,2024-12-17 14:58:57
Troubleyn-Van Dijck NV,Troubleyn-Van Dijck,not found in KBO data table,2024-12-17 14:59:28
PLAN 2000 INC SPRL [PLAN 2000 INC.],PLAN 2000 INC  [PLAN 2000 INC.],not found in KBO data table,2024-12-17 14:59:44
Aux Mets Encore,Aux Mets Encore,EU Stopped,2024-12-17 15:01:00
Verzekeringskantoor De Smet D. BVBA,Verzekeringskantoor De Smet D.,EU Active,2024-12-17 15:01:16
Montage Lemmens,Montage Lemmens,ENT LP Active,2024-12-17 15:01:32
DSW Move Technics SPRL,DSW Move Technics,ENT LP Active,2024-12-17 15:01:47
3XM Builders SPRL,3XM Builders,ENT LP Active,2024-12-17 15:03:04
Cuypers Steven,Cuypers Steven,EU Stopped,2024-12-17 15:03:35
Carrosserie Alex,Carrosserie Alex,ENT LP Stopped,2024-12-17 15:03:50
De Keyser J,De Keyser J,not found in KBO data table,2024-12-17 15:05:07
Aden Diffusion,Aden Diffusion,ENT LP Stopped,2024-12-17 15:05:22
Verhelle Stefaan,Verhelle Stefaan,not found in KBO data table,2024-12-17 15:05:38
Smeets D,Smeets D,not found in KBO data table,2024-12-17 15:05:54
Elise Maas VOF,Elise Maas,ENT LP Stopped,2024-12-17 15:29:30
Henri Wey Terrassement SPRL,Henri Wey Terrassement,ENT LP Active,2024-12-17 15:29:46
Decoene BVBA,Decoene,not found in KBO data table,2024-12-17 15:30:02
Deschepper-De Bont BVBA,Deschepper-De Bont,EU Active,2024-12-17 15:30:18
Productor,Productor,ENT LP Stopped,2024-12-17 15:30:33
Janssens Marleen,Janssens Marleen,ENT LP Active,2024-12-17 15:30:49
GBK Computerstore,GBK Computerstore,ENT LP Active,2024-12-17 15:31:05
Veogen [VEOGEN BVBA],Veogen [VEOGEN ],not found in KBO data table,2024-12-17 15:31:21
Collier B. - Bouwonderneming,Collier B. - Bouwonderneming,not found in KBO data table,2024-12-17 15:32:07
Papp/B.,Papp/B.,not found in KBO data table,2024-12-17 15:32:23
Casa Tua BVBA,Casa Tua,EU Stopped,2024-12-17 15:32:39
Sud Motor Division Huy NV,Sud Motor Division Huy,not found in KBO data table,2024-12-17 15:32:55
Dury/Pierre,Dury/Pierre,not found in KBO data table,2024-12-17 15:33:10
De Vriezeman,De Vriezeman,EU Active,2024-12-17 15:33:26
Le Val Du Geer Asbl,Le Val Du Geer,not found in KBO data table,2024-12-17 15:33:41
Aluwin SA,Aluwin SA,not found in KBO data table,2024-12-17 15:33:57
Rejotrans BVBA,Rejotrans,ENT LP Active,2024-12-17 15:34:13
Be Metals SPRL,Be Metals,ENT LP Active,2024-12-17 15:34:28
Bovy,Bovy,not found in KBO data table,2024-12-17 15:34:44
Autorijschool Vlaamse Ardennen,Autorijschool Vlaamse Ardennen,EU Active,2024-12-17 15:35:00
Helsen Ladies,Helsen Ladies,EU Active,2024-12-17 15:35:16
Rummens Sofie,Rummens Sofie,not found in KBO data table,2024-12-17 18:02:45
Greenline Tuincreatie,Greenline Tuincreatie,EU Stopped,2024-12-17 18:03:01
Vertaalservice GV,Vertaalservice GV,EU Active,2024-12-17 18:03:32
Knaepen Gevelbepleisteringen bvba,Knaepen Gevelbepleisteringen,ENT LP Stopped,2024-12-17 18:03:48
Yappa BVBA,Yappa,EU Stopped,2024-12-17 18:04:03
Partners @ Venture NV,Partners @ Venture,not found in KBO data table,2024-12-17 18:04:19
Fabricom GTI,Fabricom GTI,EU Stopped,2024-12-17 18:04:35
Van In BVBA,Van In,not found in KBO data table,2024-12-17 18:04:51
Meskens M,Meskens M,not found in KBO data table,2024-12-17 18:05:07
Egecor,Egecor,ENT LP Stopped,2024-12-17 18:05:38
Haubourdin Glas,Haubourdin Glas,not found in KBO data table,2024-12-17 18:05:54
Atelier Gebruers BVBA,Atelier Gebruers,ENT LP Stopped,2024-12-17 18:06:09
Bij den Boer,Bij den Boer,EU Stopped,2024-12-17 18:06:25
Debougnoux-Dodemont,Debougnoux-Dodemont,not found in KBO data table,2024-12-17 18:06:40
Multidif SPRL,Multidif,ENT LP Stopped,2024-12-17 18:06:56
Nascholingscentrum Brussels Hoofdstedelijk Gewest VZW,Nascholingscentrum Brussels Hoofdstedelijk Gewest,ENT LP Stopped,2024-12-17 18:07:12
3Hoek,3Hoek,ENT LP Active,2024-12-17 18:07:27
Geko,Geko,ENT LP Stopped,2024-12-17 18:07:43
EMCA,EMCA,EU Stopped,2024-12-17 18:07:59
1st-Light,1st-Light,EU Stopped,2024-12-17 18:08:15
Rigau/Marcel,Rigau/Marcel,not found in KBO data table,2024-12-17 18:08:30
Defitec sprl,Defitec,ENT LP Active,2024-12-17 18:09:33
Van Landegem Eddy NV,Van Landegem Eddy,not found in KBO data table,2024-12-17 18:09:48
Diasorin SA,Diasorin SA,not found in KBO data table,2024-12-17 18:10:04
Monochappe NV,Monochappe,ENT LP Active,2024-12-17 18:11:06
Meplapack NV,Meplapack,ENT LP Active,2024-12-17 18:11:22
Billiet NV,Billiet,not found in KBO data table,2024-12-17 18:11:38
ING Global Network,ING Global Network,EU Stopped,2024-12-17 18:11:54
Witmeur IT,Witmeur IT,ENT LP Active,2024-12-17 18:12:57
Joris Orthopedie BVBA,Joris Orthopedie,ENT LP Active,2024-12-17 18:13:13
Verwitt BVBA,Verwitt,EU Stopped,2024-12-17 18:13:28
Mouton Bernard,Mouton Bernard,not found in KBO data table,2024-12-17 18:13:44
Wilmotte BVBA,Wilmotte,not found in KBO data table,2024-12-17 18:14:16
Basisschool Gentbrugge,Basisschool Gentbrugge,not found in KBO data table,2024-12-17 18:14:32
Naessens Dany BVBA,Naessens Dany,not found in KBO data table,2024-12-17 18:14:48
Immo Verslegers,Immo Verslegers,ENT LP Active,2024-12-17 18:15:03
Verwarmings- & Gas-Service Van de Beucken,Verwarmings- & Gas-Service Van de Beucken,EU Stopped,2024-12-17 18:16:06
Start People,Start People,ENT LP Active,2024-12-17 18:22:27
Deckers Motorenrevisie,Deckers Motorenrevisie,not found in KBO data table,2024-12-17 18:22:43
Cinex ASBL,Cinex,ENT LP Stopped,2024-12-17 18:26:34
Van Der Biest/F.,Van Der Biest/F.,not found in KBO data table,2024-12-17 18:26:50
Fuchs BVBA,Fuchs,ENT LP Active,2024-12-17 18:27:05
Tui TravelCenter [WORLD OF TUI TRAVELCENTER],Tui TravelCenter [WORLD OF TUI TRAVELCENTER],not found in KBO data table,2024-12-17 18:27:21
Acovex,Acovex,ENT LP Active,2024-12-17 18:30:39
Monteyne BVBA,Monteyne,not found in KBO data table,2024-12-17 18:30:55
Den Haese/Noel,Den Haese/Noel,not found in KBO data table,2024-12-17 18:31:11
P.M.D. SA,P.M.D. SA,not found in KBO data table,2024-12-17 18:31:27
Josie CV,Josie,ENT LP Active,2024-12-17 18:31:43
Gillon S,Gillon S,not found in KBO data table,2024-12-17 18:31:59
Van Zandycke Robert,Van Zandycke Robert,not found in KBO data table,2024-12-17 18:32:14
Thonon/Louis,Thonon/Louis,not found in KBO data table,2024-12-17 18:32:30
Xposant N Sprl,Xposant N,ENT LP Stopped,2024-12-17 18:32:45
Kemka,Kemka,EU Active,2024-12-17 18:33:01
Typhoon-Aristos BVBA,Typhoon-Aristos,ENT LP Active,2024-12-17 18:33:32
Surya asbl,Surya,ENT LP Stopped,2024-12-17 18:33:47
Demaco,Demaco,ENT LP Active,2024-12-17 18:34:03
Briers J,Briers J,not found in KBO data table,2024-12-17 18:34:18
Coolmatic BVBA,Coolmatic,ENT LP Stopped,2024-12-17 18:34:34
DB Toys Heist,DB Toys Heist,EU Active,2024-12-17 18:34:49
Menten-Ballet Meubelen nv,Menten-Ballet Meubelen,not found in KBO data table,2024-12-17 18:35:20
Peter Works BVBA,Peter Works,ENT LP Stopped,2024-12-17 18:35:52
CDS SPRL,CDS,not found in KBO data table,2024-12-17 18:36:07
DYVER BVBA,DYVER,ENT LP Stopped,2024-12-17 18:36:23
Beavis A,Beavis A,not found in KBO data table,2024-12-17 18:36:39
Van Hulle/Eric,Van Hulle/Eric,not found in KBO data table,2024-12-17 18:36:55
Cel Data Services SA,Cel Data Services SA,EU Active,2024-12-17 18:37:10
Surf-In,Surf-In,not found in KBO data table,2024-12-17 18:37:27
Bollaert/Frank [FOTOGRAFIE FRANK BOLLAERT],Bollaert/Frank [FOTOGRAFIE FRANK BOLLAERT],not found in KBO data table,2024-12-17 18:37:42
M.G.C.,M.G.C.,ENT LP Stopped,2024-12-17 18:02:45
TMT,TMT,not found in KBO data table,2024-12-17 18:03:01
Zevenbergen,Zevenbergen,not found in KBO data table,2024-12-17 18:03:49
Spantech,Spantech,not found in KBO data table,2024-12-17 18:04:21
Heymans J,Heymans J,not found in KBO data table,2024-12-17 18:04:52
World Freight Agencies NV,World Freight Agencies,ENT LP Stopped,2024-12-17 18:05:08
Smet A & R Bvba,Smet A & R,not found in KBO data table,2024-12-17 18:05:24
Hermans/Leo,Hermans/Leo,not found in KBO data table,2024-12-17 18:06:11
Immo-Kalex SA,Immo-Kalex SA,not found in KBO data table,2024-12-17 18:06:42
De Kerf,De Kerf,ENT LP Stopped,2024-12-17 18:06:58
'T Kakelhof BVBA,'T Kakelhof,ENT LP Active,2024-12-17 18:07:14
Van der Mast,Van der Mast,not found in KBO data table,2024-12-17 18:07:30
A & E Security nv,A & E Security,ENT LP Stopped,2024-12-17 18:08:33
Tindelek BVBA,Tindelek,ENT LP Active,2024-12-17 18:08:48
Dekoninck Hans BVBA,Dekoninck Hans,ENT LP Stopped,2024-12-17 18:09:20
Verbeeck Johan BVBA,Verbeeck Johan,ENT LP Stopped,2024-12-17 18:10:08
Vitoria,Vitoria,EU Stopped,2024-12-17 18:10:23
Dave BVBA,Dave,not found in KBO data table,2024-12-17 18:11:11
Mobielcenter,Mobielcenter,ENT LP Active,2024-12-17 18:11:28
Ims Consulting,Ims Consulting,EU Stopped,2024-12-17 18:11:43
Danmar,Danmar,ENT LP Active,2024-12-17 18:11:59
Alfonce,Alfonce,not found in KBO data table,2024-12-17 18:12:45
Douglas BVBA,Douglas,EU Stopped,2024-12-17 18:13:17
Greceli,Greceli,EU Stopped,2024-12-17 18:14:19
Quarter Mania BVBA,Quarter Mania,EU Active,2024-12-17 18:14:34
Dubois/Olivier,Dubois/Olivier,not found in KBO data table,2024-12-17 18:14:50
M.D. Conseil SA,M.D. Conseil SA,EU Active,2024-12-17 18:15:06
Dyno,Dyno,EU Active,2024-12-17 18:15:22
Lemmens Greet//,Lemmens Greet//,not found in KBO data table,2024-12-17 18:15:53
Classico-Jazz,Classico-Jazz,ENT LP Active,2024-12-17 18:16:09
Van Sintejan/Alain,Van Sintejan/Alain,not found in KBO data table,2024-12-17 18:16:40
Fabripol SPRL,Fabripol,ENT LP Stopped,2024-12-17 18:16:55
D&L,D&L,not found in KBO data table,2024-12-17 18:17:15
Pic Parts,Pic Parts,ENT LP Stopped,2024-12-17 18:17:31
Vanderwegen L,Vanderwegen L,not found in KBO data table,2024-12-17 18:18:02
Carrosserie du Tivoli SA,Carrosserie du Tivoli SA,not found in KBO data table,2024-12-17 18:18:18
Spinogatti/Palmerino,Spinogatti/Palmerino,not found in KBO data table,2024-12-17 18:18:34
Cobelba,Cobelba,EU Stopped,2024-12-17 18:19:20
Prodecis Sprl,Prodecis,ENT LP Stopped,2024-12-17 18:19:52
Cabarets,Cabarets,ENT LP Active,2024-12-17 18:20:23
Goethals-Slos bvba,Goethals-Slos,EU Stopped,2024-12-17 18:20:38
La Boutique de Gestion asbl,La Boutique de Gestion,ENT LP Active,2024-12-17 18:20:54
Accountantskantoor Hubert Borremans BVBA,Accountantskantoor Hubert Borremans,ENT LP Stopped,2024-12-17 18:21:10
Anthracite sprl,Anthracite,EU Stopped,2024-12-17 18:21:25
BDV,BDV,ENT LP Active,2024-12-17 18:22:12
Eismann,Eismann,ENT LP Stopped,2024-12-17 18:24:00
DM Logistics,DM Logistics,ENT LP Stopped,2024-12-17 18:24:16
Vergote Garage,Vergote Garage,not found in KBO data table,2024-12-17 18:24:47
De Gucht NV,De Gucht,not found in KBO data table,2024-12-17 18:25:03
FESTIVENT,FESTIVENT,not found in KBO data table,2024-12-17 18:25:19
Rose and Lily BVBA,Rose and Lily,not found in KBO data table,2024-12-17 18:27:52
Aux Deux Parcs [NV AUX DEUX PARCS],Aux Deux Parcs [ AUX DEUX PARCS],not found in KBO data table,2024-12-17 18:28:08
AC Sprimont sa,AC Sprimont sa,not found in KBO data table,2024-12-17 18:28:39
Hendrickx Elke,Hendrickx Elke,not found in KBO data table,2024-12-17 18:29:10
Coiffure Isabelle,Coiffure Isabelle,EU Active,2024-12-17 18:29:41
Myosotis,Myosotis,not found in KBO data table,2024-12-17 18:29:57
Timmermans Freddy,Timmermans Freddy,not found in KBO data table,2024-12-17 18:30:28
De Kleine Stapperkes BVBA,De Kleine Stapperkes,ENT LP Active,2024-12-17 18:03:01
Denosta Asian Food,Denosta Asian Food,ENT LP Stopped,2024-12-17 18:04:20
Baab,Baab,ENT LP Active,2024-12-17 18:04:36
Acominfor,Acominfor,ENT LP Stopped,2024-12-17 18:04:51
Garatec BVBA,Garatec,ENT LP Active,2024-12-17 18:05:22
Chauffage Couwez sprl,Chauffage Couwez,ENT LP Active,2024-12-17 18:05:53
Geuzenhuis VZW,Geuzenhuis,not found in KBO data table,2024-12-17 18:06:09
Alpha,Alpha,ENT LP Stopped,2024-12-17 18:06:41
Wilkinson Sword,Wilkinson Sword,ENT LP Stopped,2024-12-17 18:06:57
Global Pictures S.A.,Global Pictures S.A.,not found in KBO data table,2024-12-17 18:07:28
Jordens/Robert,Jordens/Robert,not found in KBO data table,2024-12-17 18:07:59
Vanvaerenbergh/Guy,Vanvaerenbergh/Guy,not found in KBO data table,2024-12-17 18:08:46
Engelen Kris BVBA,Engelen Kris,ENT LP Active,2024-12-17 18:09:02
Moeyersoms Kim,Moeyersoms Kim,not found in KBO data table,2024-12-17 18:09:18
Merckx/Ronald,Merckx/Ronald,not found in KBO data table,2024-12-17 18:09:49
Celis Klaartje,Celis Klaartje,EU Stopped,2024-12-17 18:10:04
Oeuvre d'Arbre,Oeuvre d'Arbre,EU Stopped,2024-12-17 18:10:35
Teches,Teches,ENT LP Active,2024-12-17 18:10:51
Patriek,Patriek,not found in KBO data table,2024-12-17 18:11:07
Pro-Vision Instruments SA,Pro-Vision Instruments SA,not found in KBO data table,2024-12-17 18:11:23
Smet Liesbeth,Smet Liesbeth,not found in KBO data table,2024-12-17 18:11:38
Edec NV,Edec,ENT LP Active,2024-12-17 18:11:54
Gevaert Anthony,Gevaert Anthony,EU Active,2024-12-17 18:12:10
complEed nv,complEed,not found in KBO data table,2024-12-17 18:12:25
Vanhoutte Project Engineering BVBA,Vanhoutte Project Engineering,ENT LP Active,2024-12-17 18:12:57
TRANSPORTBANDEN BRUYNOOGHE NV,TRANSPORTBANDEN BRUYNOOGHE,ENT LP Active,2024-12-17 18:13:13
ID4U BVBA,ID4U,ENT LP Active,2024-12-17 18:13:44
Braeckman C,Braeckman C,not found in KBO data table,2024-12-17 18:14:00
JT Tegeldepot BVBA,JT Tegeldepot,ENT LP Active,2024-12-17 18:14:31
Megaware,Megaware,ENT LP Stopped,2024-12-17 18:14:47
Vanooteghem Marc,Vanooteghem Marc,not found in KBO data table,2024-12-17 18:15:02
Home Saint-Jean,Home Saint-Jean,ENT LP Active,2024-12-17 18:15:18
Gilbert A,Gilbert A,not found in KBO data table,2024-12-17 18:15:34
Lovato/Anna [LOVATO ANNA],Lovato/Anna [LOVATO ANNA],not found in KBO data table,2024-12-17 18:15:50
Bodymorfose,Bodymorfose,EU Active,2024-12-17 18:16:06
Scholzen SPRL,Scholzen,not found in KBO data table,2024-12-17 18:16:37
MPC Terbank VZW,MPC Terbank,not found in KBO data table,2024-12-17 18:16:53
Leclercq Siegfried,Leclercq Siegfried,not found in KBO data table,2024-12-17 18:17:24
L'AILE OU LA CUISSE,L'AILE OU LA CUISSE,EU Stopped,2024-12-17 18:17:40
Holemans/Walter,Holemans/Walter,not found in KBO data table,2024-12-17 18:17:55
Fransens/Paul,Fransens/Paul,not found in KBO data table,2024-12-17 18:18:11
Artemedia,Artemedia,ENT LP Active,2024-12-17 18:18:26
IPIC Plastic,IPIC Plastic,EU Stopped,2024-12-17 18:18:42
Begrafenissen De Winter BVBA,Begrafenissen De Winter,ENT LP Active,2024-12-17 18:18:57
Ecole Sociale Charleroi,Ecole Sociale Charleroi,not found in KBO data table,2024-12-17 18:19:13
Tanghe L,Tanghe L,not found in KBO data table,2024-12-17 18:20:15
Cooremans/Haidar,Cooremans/Haidar,not found in KBO data table,2024-12-17 18:20:31
Lychee's,Lychee's,EU Stopped,2024-12-17 18:20:47
Amd Rayee,Amd Rayee,not found in KBO data table,2024-12-17 18:21:02
Poids Plume,Poids Plume,ENT LP Active,2024-12-17 18:21:18
Net Correct,Net Correct,not found in KBO data table,2024-12-17 18:21:34
Vandebrouck/Christophe,Vandebrouck/Christophe,not found in KBO data table,2024-12-17 18:21:49
Copac NV,Copac,ENT LP Stopped,2024-12-17 18:22:36
tuytelaars/peter,tuytelaars/peter,not found in KBO data table,2024-12-17 18:22:52
Eskimmo BVBA,Eskimmo,ENT LP Active,2024-12-17 18:23:07
Horeca Renerken SPRL,Horeca Renerken,not found in KBO data table,2024-12-17 18:23:23
Vanneste Rudi,Vanneste Rudi,not found in KBO data table,2024-12-17 18:23:54
My Must,My Must,EU Active,2024-12-17 18:24:25
DP Supervision BVBA,DP Supervision,ENT LP Stopped,2024-12-17 18:24:56
De Pagadder,De Pagadder,ENT LP Stopped,2024-12-17 18:25:12
C.C.A.F.,C.C.A.F.,not found in KBO data table,2024-12-17 18:25:28
Tricot-Rose SPRL,Tricot-Rose,not found in KBO data table,2024-12-17 18:26:14
De Vriendt Centrale Verwarming en Sanitair bvba,De Vriendt Centrale Verwarming en Sanitair,ENT LP Active,2024-12-17 18:27:01
D. Dunon,D. Dunon,not found in KBO data table,2024-12-17 18:27:17
Coppens Zakenkantoor,Coppens Zakenkantoor,not found in KBO data table,2024-12-17 18:27:33
Remmicom NV,Remmicom,ENT LP Active,2024-12-17 18:27:49
Traiteur Culinair,Traiteur Culinair,ENT LP Stopped,2024-12-17 18:28:04
Trabo BVBA,Trabo,ENT LP Stopped,2024-12-17 18:28:20
Stand Image SA,Stand Image SA,not found in KBO data table,2024-12-17 18:28:35
J.P.H.Consulting Business,J.P.H.Consulting Business,not found in KBO data table,2024-12-17 18:02:45
Rini BVBA,Rini,ENT LP Active,2024-12-17 18:03:17
Vlasbedrijf Verhalle NV,Vlasbedrijf Verhalle,ENT LP Active,2024-12-17 18:03:33
SATORY/ROBERT,SATORY/ROBERT,not found in KBO data table,2024-12-17 18:03:48
Puur,Puur,not found in KBO data table,2024-12-17 18:04:05
Torus nv,Torus,ENT LP Active,2024-12-17 18:04:21
Gert Smet Consulting BVBA,Gert Smet Consulting,ENT LP Active,2024-12-17 18:04:53
